N1,N2,N3,F1,F2,F3,L1,L2,L3,gamma,1/lambda,gamma_over_lambda
215.0353980789023,58.27322465171695,1.2528105725810479,28.0,21.0,93.0,93.0,2.0,54.0,0.03551826232823086,0.4862601580065355,518133.47555529344
617.4976289055973,94.56132058086075,0.21374377829951646,62.0,21.0,84.0,0.0,24.0,84.0,0.03551826232823086,0.533669923120631,568650.849782561
30.313067655215217,199.8650806995485,0.45669229451746496,2.0,70.0,89.0,57.0,62.0,73.0,0.03551826232823086,0.5857020818056667,624093.6056329382
210.40661508411006,123.76140843855124,0.7345803496574899,71.0,54.0,11.0,18.0,88.0,96.0,0.03551826232823086,0.6428073117284322,684941.9617342597
635.1572093725886,82.78856071566521,0.27566651149665056,76.0,25.0,49.0,91.0,66.0,63.0,0.03551826232823086,0.7054802310718644,751722.9574377422
101.63157815012319,76.74334767180913,1.3147535555792773,19.0,62.0,97.0,80.0,9.0,92.0,0.03551826232823086,0.7742636826811272,825015.0177807113
686.2370530654689,37.45927482167675,0.5454939777981408,59.0,97.0,24.0,20.0,57.0,27.0,0.03551826232823086,0.8497534359086445,905452.9635275624
712.0075338782838,24.9795451569947,0.5980466035422137,24.0,68.0,80.0,20.0,15.0,60.0,0.03551826232823086,0.9326033468832199,993733.5096835286
348.96931372826015,164.94516548904352,0.14604264075349827,58.0,28.0,52.0,38.0,46.0,2.0,0.03551826232823086,1.0235310218990263,1090621.3001067548
794.5924792118908,33.89318222134929,0.37302672864281383,14.0,46.0,5.0,80.0,44.0,27.0,0.03551826232823086,1.1233240329780276,1196955.5304875951
770.6650922200832,18.982577197924936,0.5373955567863407,98.0,46.0,49.0,90.0,44.0,3.0,0.03551826232823086,1.2328467394420666,1313657.217060222
606.3165976111312,33.063616240939524,0.7292222747737579,85.0,92.0,71.0,36.0,83.0,9.0,0.03551826232823086,1.3530477745798075,1441737.1740046374
288.6667131835312,129.74628986904938,0.5411498094998544,69.0,93.0,48.0,36.0,7.0,54.0,0.03551826232823086,1.484968262254465,1582304.7686355363
387.2152740763257,121.33304553054568,0.42588155066455985,91.0,60.0,5.0,78.0,64.0,58.0,0.03551826232823086,1.6297508346206444,1736577.5302112773
4.283962421235736,258.11910989373206,0.03638594314218827,65.0,82.0,32.0,50.0,1.0,98.0,0.03551826232823086,1.7886495290574351,1905891.6955898572
127.36679931321716,193.98649902601085,0.3238088581201778,62.0,23.0,12.0,13.0,99.0,44.0,0.03551826232823086,1.9630406500402717,2091713.783073336
150.47452794080164,92.72683113450705,1.095499759547651,47.0,79.0,75.0,8.0,90.0,53.0,0.03551826232823086,2.1544346900318843,2295653.2946877964
419.4754274844935,157.23191240812463,0.07720226252530916,28.0,70.0,82.0,35.0,51.0,95.0,0.03551826232823086,2.3644894126454084,2519476.6569199236
431.6327133822917,57.44222022152051,0.8573966565429199,35.0,46.0,13.0,76.0,27.0,57.0,0.03551826232823086,2.5950242113997377,2765122.520658189
150.2809032765093,191.46512689842717,0.3015536141651725,53.0,36.0,18.0,19.0,38.0,97.0,0.03551826232823086,2.8480358684358014,3034718.552859408
56.37755556299839,210.37878152132606,0.32372721134515253,70.0,94.0,46.0,97.0,17.0,11.0,0.03551826232823086,3.125715849688237,3330599.865382075
326.3562754171611,169.18335846069505,0.15392791693037158,40.0,7.0,55.0,36.0,71.0,58.0,0.03551826232823086,3.430469286314919,3655329.240608166
685.1695300309455,22.787093907996745,0.6655069239500037,7.0,90.0,66.0,16.0,38.0,27.0,0.03551826232823086,3.764935806792469,4011719.3290381324
203.64718488754636,5.034202979805219,1.7022362664603303,92.0,27.0,85.0,46.0,24.0,97.0,0.03551826232823086,4.132012400115339,4402857.011123982
640.9211431162619,37.35993462425827,0.6304191958761491,58.0,97.0,69.0,26.0,12.0,19.0,0.03551826232823086,4.5348785081285845,4832130.134351018
182.74327843518145,14.621348588793857,1.6639187085644402,26.0,82.0,11.0,97.0,68.0,47.0,0.03551826232823086,4.977023564332112,5303256.857152036
234.99747779532058,202.76073828598888,0.053414584712984506,88.0,3.0,82.0,78.0,16.0,88.0,0.03551826232823086,5.462277217684343,5820317.853816944
775.9093377659287,12.247481083619151,0.5818407998856218,86.0,24.0,1.0,28.0,1.0,92.0,0.03551826232823086,5.994842503189412,6387791.65934129
334.42655650294535,112.76937919488677,0.5927712877213099,71.0,27.0,80.0,87.0,10.0,67.0,0.03551826232823086,6.5793322465756825,7010593.460353907
236.28059804032966,176.6567513194631,0.26102749921162827,47.0,98.0,57.0,79.0,2.0,3.0,0.03551826232823086,7.2208090183854665,7694117.668112106
188.3680938406171,101.40582857750087,0.9553341256006422,42.0,56.0,54.0,16.0,82.0,63.0,0.03551826232823086,7.924828983539178,8444284.64231135
84.895964777875,81.66480146601256,1.3062312417130026,89.0,3.0,60.0,19.0,86.0,70.0,0.03551826232823086,8.697490026177835,9267591.970408674
236.82195054205343,93.2708856918046,0.9308246499878592,40.0,10.0,96.0,95.0,87.0,26.0,0.03551826232823086,9.545484566618342,10171170.74661688
558.5760624280292,108.92561334216174,0.2075735391508726,62.0,40.0,31.0,0.0,23.0,91.0,0.03551826232823086,10.476157527896651,11162847.338031113
368.9146304935874,116.19654328710854,0.5011763897195711,19.0,2.0,69.0,25.0,59.0,75.0,0.03551826232823086,11.497569953977369,12251211.172876602
440.7605931781359,4.51123930845027,1.2662574934750865,41.0,46.0,93.0,24.0,51.0,30.0,0.03551826232823086,12.61856883066021,13445689.138026802
305.70199152395617,158.18955817825295,0.28071149078641305,35.0,69.0,41.0,58.0,36.0,98.0,0.03551826232823086,13.848863713938732,14756627.230187802
374.7884607028482,48.73254151792227,1.0329898379693476,73.0,70.0,36.0,36.0,65.0,66.0,0.03551826232823086,15.199110829529348,16195380.167972337
369.5370472841696,53.93178941947118,1.0009131161475038,75.0,98.0,11.0,73.0,99.0,97.0,0.03551826232823086,16.68100537200059,17774409.741040356
178.3451850136318,133.9109628445115,0.7124516881067172,18.0,14.0,63.0,98.0,92.0,1.0,0.03551826232823086,18.307382802953697,19507392.748159554
617.6091988578671,117.10805049508369,0.03215825927618268,8.0,53.0,88.0,72.0,64.0,41.0,0.03551826232823086,20.092330025650483,21409339.4590933
283.6169943476929,91.40478361044164,0.8589646225378592,9.0,82.0,73.0,32.0,67.0,27.0,0.03551826232823086,22.051307399030456,23496723.626376655
160.01185922983902,186.30223427644916,0.32502189153257677,26.0,11.0,12.0,75.0,67.0,25.0,0.03551826232823086,24.201282647943835,25787625.17307992
516.2839202550036,38.908752548771226,0.8493406287753487,45.0,82.0,1.0,96.0,79.0,2.0,0.03551826232823086,26.560877829466868,28301886.79245286
997.235394134901,30.167860963564088,0.026801748186239673,47.0,64.0,52.0,72.0,95.0,27.0,0.03551826232823086,29.150530628251786,31061285.81584126
20.58131789784503,36.5496595360752,1.7885584606048808,95.0,39.0,19.0,55.0,56.0,18.0,0.03551826232823086,31.992671377973846,34089722.83751275
12.028263655148148,88.01520116938808,1.3904193031141776,5.0,8.0,62.0,54.0,89.0,46.0,0.03551826232823086,35.111917342151344,37413428.7301707
919.613074863811,45.90960330872,0.044267284898024575,98.0,4.0,82.0,83.0,49.0,89.0,0.03551826232823086,38.535285937105314,41061191.844224766
39.3414351352263,104.73647276081046,1.205198978158283,63.0,78.0,89.0,84.0,79.0,40.0,0.03551826232823086,42.29242874389499,45064607.35871021
582.3206998063666,36.42809592898503,0.746703374693128,10.0,49.0,70.0,90.0,32.0,79.0,0.03551826232823086,46.41588833612782,49458350.943613775
150.14272704576214,13.888320249458284,1.7303364205567797,12.0,14.0,87.0,17.0,41.0,47.0,0.03551826232823086,50.9413801481638,54280479.103938416
223.4609206376148,59.98181194723498,1.223424308646721,6.0,5.0,33.0,0.0,88.0,51.0,0.03551826232823086,55.90810182512229,59572758.80694408
289.9912437660122,14.630829425826944,1.4647434939147361,19.0,15.0,45.0,75.0,75.0,36.0,0.03551826232823086,61.35907273413176,65381029.24763668
59.41249944163875,166.66186742400046,0.669776129432598,91.0,43.0,9.0,54.0,65.0,38.0,0.03551826232823086,67.34150657750828,71755598.88594669
23.535977838343552,225.33858525856763,0.26435053101707334,24.0,80.0,88.0,5.0,1.0,95.0,0.03551826232823086,73.90722033525783,78751681.19454138
168.0292838465953,114.37153378432257,0.8887884958316963,75.0,89.0,26.0,24.0,78.0,59.0,0.03551826232823086,81.11308307896873,86429872.89151186
715.3024868745479,63.580627276305584,0.28140122820815866,90.0,44.0,29.0,14.0,44.0,56.0,0.03551826232823086,89.02150854450393,94856678.80015607
562.7750039041634,58.84361594265323,0.6026658298471643,42.0,94.0,12.0,31.0,53.0,72.0,0.03551826232823086,97.70099572992257,104105087.88194259
202.04200802834052,98.89075146118616,0.9501820587373505,86.0,19.0,25.0,60.0,26.0,44.0,0.03551826232823086,107.22672220103243,114255205.43197818
535.0240233551848,49.172980471395434,0.7319796929494462,46.0,50.0,75.0,70.0,91.0,0.0,0.03551826232823086,117.68119524349991,125394946.91275153
158.7728778937144,219.95851872475816,0.056572167634282494,76.0,48.0,48.0,65.0,26.0,97.0,0.03551826232823086,129.1549665014884,137620799.435812
100.37623152918746,195.84200189816517,0.3589884162972095,28.0,15.0,4.0,18.0,38.0,87.0,0.03551826232823086,141.7474162926806,151038657.48697126
271.42332846937273,158.25168702765842,0.34384782378237755,36.0,6.0,78.0,15.0,65.0,42.0,0.03551826232823086,155.56761439304725,165764740.13367945
194.62324824847386,140.7863626196757,0.6269229834150951,92.0,35.0,85.0,74.0,15.0,25.0,0.03551826232823086,170.7352647470692,181926597.65899053
1.4294738557416313,250.82420444967437,0.10036938155136665,84.0,8.0,96.0,70.0,65.0,45.0,0.03551826232823086,187.3817422860385,199664216.34109396
450.7477731023965,71.1306717375749,0.7117932847180304,60.0,31.0,7.0,51.0,9.0,79.0,0.03551826232823086,205.65123083486534,219131230.9474892
401.75111590711094,82.46576277278761,0.7115666684606611,67.0,8.0,42.0,13.0,3.0,62.0,0.03551826232823086,225.70197196339214,240496255.44584304
274.78442082685,54.776433415322714,1.1700204846041182,9.0,71.0,18.0,99.0,86.0,88.0,0.03551826232823086,247.70763559917114,263944343.45751533
195.64687907083064,2.4401660310953894,1.7379561908312307,10.0,19.0,1.0,27.0,95.0,17.0,0.03551826232823086,271.85882427329426,289678591.1034984
325.22004739095706,135.81882837784,0.4244400302693122,92.0,10.0,68.0,29.0,25.0,46.0,0.03551826232823086,298.364724028334,317921896.12585723
293.4642042916902,192.10550866228368,0.030591444625768675,82.0,50.0,21.0,38.0,16.0,34.0,0.03551826232823086,327.4549162877732,348918888.52134013
216.0269888590887,96.16817099053226,0.9461217887040934,89.0,70.0,93.0,86.0,81.0,80.0,0.03551826232823086,359.3813663804629,382938049.4093799
167.9617463120489,36.626280880356504,1.5143397955564475,44.0,89.0,89.0,99.0,22.0,51.0,0.03551826232823086,394.420605943766,420274036.4871136
341.40189495841395,68.0433038214454,0.9396233697066635,21.0,86.0,72.0,27.0,68.0,36.0,0.03551826232823086,432.87612810830615,461250236.2133906
68.32802587720245,216.79217160515904,0.24994906652309726,54.0,66.0,83.0,26.0,36.0,70.0,0.03551826232823086,475.08101621027976,506221564.82757646
383.4000805173871,0.8650836223847346,1.4020752916812111,7.0,42.0,2.0,71.0,92.0,21.0,0.03551826232823086,521.400828799969,555577542.4642285
130.900030162069,19.669514675899173,1.7195521155489506,42.0,60.0,35.0,31.0,65.0,4.0,0.03551826232823086,572.236765935022,609745666.9901567
626.2920191097902,37.5056821029006,0.6564047495872036,35.0,93.0,36.0,41.0,91.0,14.0,0.03551826232823086,628.029144183426,669195116.7864373
564.2618685904066,32.39031656865582,0.8127105685867912,14.0,72.0,24.0,81.0,95.0,8.0,0.03551826232823086,689.2612104349702,734440814.5470963
218.5639432809111,182.06668010495935,0.2503968618767299,57.0,94.0,8.0,4.0,61.0,73.0,0.03551826232823086,756.463327554629,806047887.2931522
779.3869289926687,37.494587057515346,0.37228315672914286,60.0,15.0,1.0,45.0,68.0,52.0,0.03551826232823086,830.2175681319752,884636561.2325212
190.06708747935568,5.040240092574622,1.7273982774495442,39.0,4.0,64.0,85.0,14.0,27.0,0.03551826232823086,911.1627561154896,970887533.8627139
106.03773953780417,64.33300939524781,1.4064094426041867,67.0,42.0,8.0,54.0,26.0,5.0,0.03551826232823086,1000.0,1065547869.8469257
120.3972589448007,14.063629661917087,1.7841466816588343,70.0,45.0,82.0,32.0,12.0,62.0,0.0408373705762553,0.1,122512.11172876589
311.0168583828234,66.08945917182223,1.011749044317971,63.0,67.0,40.0,32.0,58.0,35.0,0.0408373705762553,0.10974987654930562,134456.89138026795
62.69429827986716,95.58159200457037,1.2354928274139751,58.0,19.0,58.0,33.0,36.0,26.0,0.0408373705762553,0.12045035402587821,147566.272301878
605.463090191998,17.384413618085397,0.856938955686198,79.0,89.0,88.0,62.0,45.0,59.0,0.0408373705762553,0.1321941148466029,161953.80167972326
182.33505445030835,169.4326862223489,0.4192883142070169,6.0,80.0,78.0,8.0,99.0,32.0,0.0408373705762553,0.14508287784959398,177744.0974104035
506.35489182799756,110.00585839731656,0.2958286914300079,35.0,7.0,68.0,36.0,11.0,74.0,0.0408373705762553,0.1592282793341092,195073.92748159534
63.301552828729776,96.96268769154577,1.2232551989626959,65.0,33.0,1.0,32.0,0.0,27.0,0.0408373705762553,0.17475284000076838,214093.39459093285
494.8742241537616,6.489261444871955,1.1498867133387252,25.0,14.0,20.0,34.0,20.0,27.0,0.0408373705762553,0.19179102616724888,234967.23626376656
110.43529486093999,84.16799825710976,1.2386820161353673,16.0,7.0,75.0,25.0,72.0,93.0,0.0408373705762553,0.2104904144512021,257876.2517307991
628.7074996884322,60.83877093331303,0.46421626163467455,62.0,8.0,18.0,60.0,40.0,8.0,0.0408373705762553,0.23101297000831597,283018.86792452855
104.32647712277821,58.57128429098074,1.4559368025055173,21.0,62.0,91.0,82.0,21.0,59.0,0.0408373705762553,0.2535364493970112,310612.8581584124
512.4834213388767,119.75971358443405,0.20598605160007846,55.0,84.0,84.0,88.0,55.0,16.0,0.0408373705762553,0.2782559402207124,340897.22837512725
365.8189233236236,149.1952850484347,0.24146319579175618,5.0,87.0,72.0,56.0,72.0,24.0,0.0408373705762553,0.30538555088334157,374134.2873017067
716.9724621476142,66.88655564388709,0.251706305808555,28.0,45.0,51.0,26.0,94.0,16.0,0.0408373705762553,0.33516026509388425,410611.91844224744
892.1012440898703,51.91320208381575,0.04704495089157419,68.0,70.0,6.0,77.0,25.0,47.0,0.0408373705762553,0.36783797718286343,450646.07358710206
455.01019015980575,119.93511515888454,0.3112703789944824,16.0,95.0,97.0,73.0,70.0,40.0,0.0408373705762553,0.4037017258596554,494583.5094361373
65.65070906893403,124.11721789433138,1.000448044657729,48.0,75.0,0.0,24.0,74.0,80.0,0.0408373705762553,0.4430621457583881,542804.7910393841
348.04840940632283,174.40201550263885,0.07167609544970723,57.0,14.0,34.0,96.0,78.0,42.0,0.0408373705762553,0.4862601580065355,595727.5880694403
712.7331808500414,40.825945483713795,0.46922225628811653,71.0,32.0,0.0,5.0,73.0,23.0,0.0408373705762553,0.533669923120631,653810.2924763665
20.34921869240798,15.859070362187655,1.9554359091672877,16.0,49.0,19.0,84.0,43.0,0.0,0.0408373705762553,0.5857020818056667,717555.9888594664
136.82195441599006,6.382927858609123,1.815443115464178,57.0,97.0,67.0,42.0,68.0,75.0,0.0408373705762553,0.6428073117284322,787516.8119454134
773.0626666042144,81.09817488509374,0.03325230611456596,25.0,88.0,96.0,44.0,40.0,10.0,0.0408373705762553,0.7054802310718644,864298.7289151184
698.7878240724792,91.8258605478578,0.08483931971560067,61.0,51.0,91.0,74.0,86.0,5.0,0.0408373705762553,0.7742636826811272,948566.78800156
6.012350548365291,136.43779923439092,1.0120492316261278,44.0,87.0,73.0,72.0,65.0,5.0,0.0408373705762553,0.8497534359086445,1041050.8788194257
864.7397483856174,46.848019689573434,0.13858694237542896,4.0,62.0,90.0,68.0,89.0,5.0,0.0408373705762553,0.9326033468832199,1142552.0543197806
684.2643554248792,99.50416013717796,0.05003270540968348,44.0,18.0,98.0,98.0,79.0,36.0,0.0408373705762553,1.0235310218990263,1253949.4691275146
151.40427847389424,45.49897192085934,1.4737008227766994,44.0,85.0,37.0,29.0,99.0,32.0,0.0408373705762553,1.1233240329780276,1376207.9943581203
343.8567559824182,158.97671492138835,0.20354730078879799,92.0,49.0,79.0,87.0,55.0,17.0,0.0408373705762553,1.2328467394420666,1510386.5748697119
827.3805513773564,52.749617599869794,0.16046616155298496,96.0,51.0,51.0,78.0,90.0,84.0,0.0408373705762553,1.3530477745798075,1657647.4013367945
106.2529830727716,180.76570470321343,0.4693606990345983,47.0,13.0,70.0,81.0,98.0,96.0,0.0408373705762553,1.484968262254465,1819265.9765899037
367.80818353161817,148.7580769280604,0.24128740677002503,98.0,28.0,75.0,62.0,51.0,52.0,0.0408373705762553,1.6297508346206444,1996642.1634109386
205.8274919959612,144.12567367084435,0.5792597563682796,94.0,18.0,51.0,59.0,0.0,85.0,0.0408373705762553,1.7886495290574351,2191312.30947489
381.8088108338524,30.444100194413984,1.167079371888033,45.0,38.0,18.0,9.0,24.0,87.0,0.0408373705762553,1.9630406500402717,2404962.5544584296
664.9478814202146,63.35995359118675,0.3766565340680254,57.0,12.0,11.0,6.0,61.0,38.0,0.0408373705762553,2.1544346900318843,2639443.4345751535
597.6352017319716,74.15989951187898,0.4147374388302341,75.0,71.0,95.0,66.0,87.0,64.0,0.0408373705762553,2.3644894126454084,2896785.911034983
392.5281617461241,23.954840068088913,1.1993827932403909,46.0,61.0,36.0,35.0,83.0,60.0,0.0408373705762553,2.5950242113997377,3179218.9612585725
86.2311845435709,162.97272145556875,0.6496665021329792,39.0,57.0,23.0,20.0,24.0,78.0,0.0408373705762553,2.8480358684358014,3489188.885213397
50.54282858198113,88.95999312461905,1.3113190616547088,42.0,7.0,65.0,73.0,92.0,7.0,0.0408373705762553,3.125715849688237,3829380.494093797
524.2679850624203,31.092241465354842,0.8973990753484694,15.0,73.0,92.0,38.0,41.0,74.0,0.0408373705762553,3.430469286314919,4202740.364871131
452.5014041472024,147.9422930884038,0.09062251077298504,60.0,28.0,56.0,58.0,21.0,68.0,0.0408373705762553,3.764935806792469,4612502.362133903
758.5344825457097,80.31336958568006,0.06653635380509274,73.0,34.0,11.0,27.0,70.0,60.0,0.0408373705762553,4.132012400115339,5062215.648275765
200.52291068061007,69.7498066349259,1.1874280827377066,89.0,47.0,99.0,68.0,33.0,87.0,0.0408373705762553,4.5348785081285845,5555775.4246422835
133.99665457906087,220.6224317682502,0.09722674707646316,23.0,2.0,3.0,72.0,75.0,41.0,0.0408373705762553,4.977023564332112,6097456.669901564
404.2801414105451,44.22500565876778,1.0145015483938018,45.0,92.0,55.0,3.0,48.0,69.0,0.0408373705762553,5.462277217684343,6691951.167864367
497.72694125306805,27.971702632561993,0.9717741596642884,75.0,54.0,25.0,44.0,2.0,1.0,0.0408373705762553,5.994842503189412,7344408.145470958
681.4233139306988,5.7493938386261485,0.8095222390505962,11.0,35.0,80.0,58.0,83.0,23.0,0.0408373705762553,6.5793322465756825,8060478.872931523
667.3369177761679,20.732767217805158,0.7151381638861568,78.0,42.0,64.0,55.0,70.0,23.0,0.0408373705762553,7.2208090183854665,8846365.612325206
681.2988924873299,63.06396058611273,0.34868306616246586,27.0,61.0,36.0,79.0,57.0,33.0,0.0408373705762553,7.924828983539178,9708875.338627141
201.8057115803754,165.31740013192518,0.41624793536129107,60.0,94.0,64.0,3.0,26.0,12.0,0.0408373705762553,8.697490026177835,10655478.698469259
256.0260438096843,180.31851630679375,0.19491408204370536,85.0,75.0,13.0,58.0,10.0,98.0,0.0408373705762553,9.545484566618342,11694374.717307568
105.54700985447273,105.36341531448224,1.0772491159333617,30.0,14.0,55.0,71.0,4.0,15.0,0.0408373705762553,10.476157527896651,12834561.815458264
526.9727663170555,65.38065874998766,0.6165427829820509,51.0,25.0,25.0,40.0,44.0,14.0,0.0408373705762553,11.497569953977369,14085915.748109771
322.43648522729615,115.21144288701836,0.595384769051283,82.0,36.0,6.0,28.0,2.0,73.0,0.0408373705762553,12.61856883066021,15459275.144389667
151.63858521605846,10.7120818565692,1.7531108788467977,33.0,37.0,26.0,77.0,55.0,65.0,0.0408373705762553,13.848863713938732,16966535.38638514
839.2096447201942,60.008826185002924,0.08010911227375005,51.0,41.0,48.0,46.0,43.0,4.0,0.0408373705762553,15.199110829529348,18620751.64125195
73.75616327686885,1.3729652276830386,1.9728236152286602,74.0,55.0,48.0,60.0,44.0,24.0,0.0408373705762553,16.68100537200059,20436251.938826807
84.22376232172542,70.3032842739977,1.3988774860599342,30.0,4.0,72.0,97.0,44.0,23.0,0.0408373705762553,18.307382802953697,22428761.274167504
50.71481341192803,21.046367718006387,1.8573346407364688,4.0,61.0,62.0,8.0,51.0,76.0,0.0408373705762553,20.092330025650483,24615537.809937295
949.851019364367,21.763793352407298,0.1823747700034683,34.0,31.0,29.0,38.0,52.0,14.0,0.0408373705762553,22.051307399030456,27015522.358353812
374.2425527818032,96.94580878746535,0.6461490268672901,94.0,28.0,16.0,38.0,21.0,86.0,0.0408373705762553,24.201282647943835,29649502.437443383
764.1978710639538,47.67859131740809,0.3185548884169759,94.0,1.0,69.0,58.0,15.0,7.0,0.0408373705762553,26.560877829466868,32540292.322577458
243.83452469800596,128.83621122769824,0.631699059372466,31.0,41.0,31.0,54.0,86.0,87.0,0.0408373705762553,29.150530628251786,35712930.65281195
28.758796956519564,50.59585077164028,1.6603821467197513,61.0,49.0,28.0,63.0,87.0,15.0,0.0408373705762553,31.992671377973846,39194897.30360023
325.93580082972045,134.6948458692939,0.43215321857055544,92.0,14.0,52.0,63.0,43.0,69.0,0.0408373705762553,35.111917342151344,43016351.40432838
327.5692278074743,87.0785901428191,0.8121724286639412,48.0,50.0,37.0,77.0,47.0,20.0,0.0408373705762553,38.535285937105314,47210392.56226587
58.14313957536406,114.23402109861327,1.093891279079168,12.0,64.0,99.0,77.0,96.0,10.0,0.0408373705762553,42.29242874389499,51813347.55552933
510.3994929573361,51.18222546441992,0.7615300681253298,49.0,70.0,38.0,76.0,55.0,8.0,0.0408373705762553,46.41588833612782,56865084.978256136
646.9594371825746,43.89057939913432,0.5666733640244619,33.0,12.0,95.0,5.0,59.0,53.0,0.0408373705762553,50.9413801481638,62409360.56329381
116.23768236012477,148.47615326464188,0.7105798022767834,29.0,36.0,33.0,87.0,92.0,56.0,0.0408373705762553,55.90810182512229,68494196.17342602
89.49771048373402,95.79647516666084,1.184005378330574,7.0,51.0,85.0,54.0,97.0,1.0,0.0408373705762553,61.35907273413176,75172295.74377424
34.1851759917161,38.314670386953225,1.749105047645087,14.0,99.0,87.0,84.0,66.0,80.0,0.0408373705762553,67.34150657750828,82501501.77807118
47.451003386502364,158.98658298632668,0.7537261206796075,60.0,56.0,44.0,25.0,14.0,16.0,0.0408373705762553,73.90722033525783,90545296.35275626
437.15572259361124,17.78797179259051,1.166144306259585,38.0,89.0,87.0,27.0,75.0,99.0,0.0408373705762553,81.11308307896873,99373350.96835288
491.0016034392616,31.364630530727588,0.9569647232566565,31.0,25.0,84.0,37.0,30.0,68.0,0.0408373705762553,89.02150854450393,109062130.01067553
313.30005885585376,56.21206737202559,1.0869696457896698,44.0,53.0,93.0,14.0,36.0,67.0,0.0408373705762553,97.70099572992257,119695553.04875953
334.4572445488416,117.0689711225344,0.5581260159409211,10.0,29.0,21.0,87.0,7.0,85.0,0.0408373705762553,107.22672220103243,131365721.70602228
7.722264640922075,173.70882239248542,0.7090461107518091,46.0,34.0,92.0,71.0,63.0,55.0,0.0408373705762553,117.68119524349991,144173717.40046376
791.2470624651559,43.18116849158853,0.3045195682016592,28.0,85.0,16.0,41.0,96.0,62.0,0.0408373705762553,129.1549665014884,158230476.86355358
596.8269829235271,49.17208062813968,0.6172537147670806,72.0,82.0,42.0,59.0,4.0,24.0,0.0408373705762553,141.7474162926806,173657753.02112776
581.2047242210102,109.15304942074611,0.16373526291291474,82.0,15.0,78.0,12.0,37.0,43.0,0.0408373705762553,155.56761439304725,190589169.55898574
437.9223556276423,80.46741111705124,0.660492938487257,78.0,68.0,58.0,49.0,58.0,3.0,0.0408373705762553,170.7352647470692,209171378.30733368
433.22865164706315,41.210588903999714,0.9850101418977812,65.0,26.0,89.0,64.0,9.0,58.0,0.0408373705762553,187.3817422860385,229565329.46877965
228.60260105440406,161.060432089788,0.40074664583511366,53.0,40.0,78.0,3.0,57.0,28.0,0.0408373705762553,205.65123083486534,251947665.6919925
266.02993315484133,1.1897111108473204,1.6173539332267703,5.0,44.0,25.0,88.0,61.0,23.0,0.0408373705762553,225.70197196339214,276512252.06581885
181.75383000166565,87.12658487918387,1.0824832342608992,26.0,48.0,39.0,68.0,7.0,58.0,0.0408373705762553,247.70763559917114,303471855.2859408
432.04628134843637,82.28156629829094,0.656807422077295,79.0,24.0,40.0,29.0,10.0,45.0,0.0408373705762553,271.85882427329426,333059986.5382076
465.641696217824,35.544086497320535,0.9704218978226248,45.0,7.0,82.0,54.0,45.0,30.0,0.0408373705762553,298.364724028334,365532924.0608166
237.86143066239094,4.167214560468081,1.6456942566378356,19.0,36.0,71.0,49.0,95.0,45.0,0.0408373705762553,327.4549162877732,401171932.90381354
361.7313390774982,0.9505501091521836,1.4416143758344844,22.0,60.0,92.0,70.0,58.0,68.0,0.0408373705762553,359.3813663804629,440285701.11239827
229.46380246035636,34.09874848615542,1.4204980583532865,62.0,89.0,82.0,15.0,22.0,14.0,0.0408373705762553,394.420605943766,483213013.43510205
43.99692420175045,204.57220649199922,0.3934223657170538,6.0,78.0,18.0,13.0,1.0,91.0,0.0408373705762553,432.87612810830615,530325685.71520376
71.88313725295002,2.978270470131398,1.9633868020602987,97.0,81.0,15.0,86.0,50.0,12.0,0.0408373705762553,475.08101621027976,582031785.3816944
1035.6453293537948,19.275616145610577,0.04311943195895953,91.0,42.0,16.0,75.0,13.0,92.0,0.0408373705762553,521.400828799969,638779165.9341294
42.26015706092591,47.05009015716304,1.6638418049344699,81.0,35.0,12.0,98.0,45.0,77.0,0.0408373705762553,572.236765935022,701059346.0353907
799.6175152176422,36.837893291144056,0.34000918413502523,35.0,66.0,92.0,17.0,52.0,88.0,0.0408373705762553,628.029144183426,769411766.811211
254.23136426121303,70.15777271576866,1.0844398897966392,9.0,51.0,98.0,49.0,89.0,3.0,0.0408373705762553,689.2612104349702,844428464.231135
575.047909123792,62.68234146125183,0.5490011346734844,27.0,58.0,3.0,1.0,87.0,15.0,0.0408373705762553,756.463327554629,926759197.0408674
175.48648276479,32.73570787846131,1.5316685329737831,28.0,32.0,23.0,95.0,24.0,10.0,0.0408373705762553,830.2175681319752,1017117074.6616886
7.622826511694692,151.0099684964778,0.8918328774818718,55.0,7.0,27.0,27.0,31.0,26.0,0.0408373705762553,911.1627561154896,1116284733.8031113
264.5683446957217,150.3068678046689,0.4204861908738487,7.0,80.0,66.0,44.0,45.0,94.0,0.0408373705762553,1000.0,1225121117.287659
717.8120583528854,30.019019794662942,0.5467305492640631,61.0,9.0,51.0,73.0,60.0,48.0,0.04695305249369918,0.1,140859.15748109753
577.7394391114541,35.74910591653479,0.760670362469484,18.0,53.0,24.0,89.0,23.0,76.0,0.04695305249369918,0.10974987654930562,154592.75144389656
73.71026739161513,208.43518282887,0.307185532827874,30.0,60.0,98.0,42.0,89.0,28.0,0.04695305249369918,0.12045035402587821,169665.3538638513
1033.3051642576274,21.70981159139039,0.02788178003653629,94.0,23.0,13.0,86.0,62.0,1.0,0.04695305249369918,0.1321941148466029,186207.51641251933
119.00910649687148,76.08486551539596,1.287790488124529,32.0,31.0,64.0,25.0,25.0,35.0,0.04695305249369918,0.14508287784959398,204362.51938826797
